token_id,ipu_start_time,ipu_end_time,task_start_time,task_end_time,task,duration,session_channel,session_channel_task,session_task,channel,task_describer,task_target,task_score,corpus,speaker,speaker_gender,session_number,words_count,phones_count,words_by_second,phones_by_second
s01.task.11.t0.590.4118.tf.593.4918,590.4118,593.4918,572.8,616.323,11,3.08,01_A,01_A_11,01_11,A,A,lime,97,uba,101,f,01,10,26.0,3.2468,8.4416
s01.task.11.t0.593.7293.tf.594.6053,593.7293,594.6053,572.8,616.323,11,0.876,01_A,01_A_11,01_11,A,A,lime,97,uba,101,f,01,4,14.0,4.5664,15.9825
s01.task.11.t0.595.1992.tf.596.1038,595.1992,596.1038,572.8,616.323,11,0.9046,01_A,01_A_11,01_11,A,A,lime,97,uba,101,f,01,4,14.0,4.4218,15.4765
s01.task.11.t0.596.3589.tf.597.0375,596.3589,597.0375,572.8,616.323,11,0.6786,01_A,01_A_11,01_11,A,A,lime,97,uba,101,f,01,1,2.0,1.4737,2.9473
s01.task.11.t0.598.3487.tf.598.8876,598.3487,598.8876,572.8,616.323,11,0.5388,01_A,01_A_11,01_11,A,A,lime,97,uba,101,f,01,3,8.0,5.5676,14.8469
s01.task.11.t0.599.2259.tf.600.5338,599.2259,600.5338,572.8,616.323,11,1.3079,01_A,01_A_11,01_11,A,A,lime,97,uba,101,f,01,3,10.0,2.2938,7.646
s01.task.11.t0.600.8389.tf.601.5765,600.8389,601.5765,572.8,616.323,11,0.7376,01_A,01_A_11,01_11,A,A,lime,97,uba,101,f,01,1,3.0,1.3557,4.0671
s01.task.11.t0.601.7431.tf.602.5052,601.7431,602.5052,572.8,616.323,11,0.7621,01_A,01_A_11,01_11,A,A,lime,97,uba,101,f,01,5,13.0,6.5608,17.0581
s01.task.11.t0.602.6518.tf.604.0231,602.6518,604.0231,572.8,616.323,11,1.3713,01_A,01_A_11,01_11,A,A,lime,97,uba,101,f,01,4,15.0,2.9169,10.9382
s01.task.11.t0.604.2543.tf.605.1618,604.2543,605.1618,572.8,616.323,11,0.9075,01_A,01_A_11,01_11,A,A,lime,97,uba,101,f,01,2,11.0,2.2038,12.1209
s01.task.11.t0.607.1229.tf.607.2844,607.1229,607.2844,572.8,616.323,11,0.1615,01_A,01_A_11,01_11,A,A,lime,97,uba,101,f,01,1,1.0,6.1929,6.1929
s01.task.11.t0.607.8829.tf.608.9029,607.8829,608.9029,572.8,616.323,11,1.02,01_A,01_A_11,01_11,A,A,lime,97,uba,101,f,01,6,17.0,5.8824,16.6667
s01.task.11.t0.608.9814.tf.610.3329,608.9814,610.3329,572.8,616.323,11,1.3514,01_A,01_A_11,01_11,A,A,lime,97,uba,101,f,01,5,26.0,3.6998,19.2389
s01.task.11.t0.610.5443.tf.611.0381,610.5443,611.0381,572.8,616.323,11,0.4938,01_A,01_A_11,01_11,A,A,lime,97,uba,101,f,01,2,9.0,4.0502,18.2259
s01.task.12.t0.622.8764.tf.623.0797,622.8764,623.0797,620.300824,700.481459,12,0.2034,01_A,01_A_12,01_12,A,B,yellowmermaid,95,uba,101,f,01,1,2.0,4.917,9.8341
s01.task.12.t0.625.2327.tf.625.7867,625.2327,625.7867,620.300824,700.481459,12,0.554,01_A,01_A_12,01_12,A,B,yellowmermaid,95,uba,101,f,01,1,8.0,1.805,14.4399
s01.task.12.t0.626.1023.tf.627.3384,626.1023,627.3384,620.300824,700.481459,12,1.2361,01_A,01_A_12,01_12,A,B,yellowmermaid,95,uba,101,f,01,3,13.0,2.4269,10.5166
s01.task.12.t0.628.2417.tf.628.6923,628.2417,628.6923,620.300824,700.481459,12,0.4506,01_A,01_A_12,01_12,A,B,yellowmermaid,95,uba,101,f,01,1,5.0,2.2194,11.0968
s01.task.12.t0.629.9906.tf.630.9864,629.9906,630.9864,620.300824,700.481459,12,0.9958,01_A,01_A_12,01_12,A,B,yellowmermaid,95,uba,101,f,01,4,19.0,4.0169,19.0802
s01.task.12.t0.633.1230.tf.633.3404,633.123,633.3404,620.300824,700.481459,12,0.2174,01_A,01_A_12,01_12,A,B,yellowmermaid,95,uba,101,f,01,1,2.0,4.5998,9.1996
s01.task.12.t0.638.2264.tf.638.5087,638.2264,638.5087,620.300824,700.481459,12,0.2824,01_A,01_A_12,01_12,A,B,yellowmermaid,95,uba,101,f,01,1,2.0,3.5417,7.0834
s01.task.12.t0.641.3854.tf.641.9745,641.3854,641.9745,620.300824,700.481459,12,0.5891,01_A,01_A_12,01_12,A,B,yellowmermaid,95,uba,101,f,01,4,8.0,6.7902,13.5804
s01.task.12.t0.644.6719.tf.644.9560,644.6719,644.956,620.300824,700.481459,12,0.284,01_A,01_A_12,01_12,A,B,yellowmermaid,95,uba,101,f,01,1,2.0,3.5208,7.0417
s01.task.12.t0.652.9098.tf.653.4785,652.9098,653.4785,620.300824,700.481459,12,0.5687,01_A,01_A_12,01_12,A,B,yellowmermaid,95,uba,101,f,01,3,6.0,5.2753,10.5505
s01.task.12.t0.654.5304.tf.658.4398,654.5304,658.4398,620.300824,700.481459,12,3.9094,01_A,01_A_12,01_12,A,B,yellowmermaid,95,uba,101,f,01,15,45.0,3.8369,11.5108
s01.task.12.t0.658.6576.tf.659.1098,658.6576,659.1098,620.300824,700.481459,12,0.4522,01_A,01_A_12,01_12,A,B,yellowmermaid,95,uba,101,f,01,1,1.0,2.2113,2.2113
s01.task.12.t0.659.4711.tf.660.0898,659.4711,660.0898,620.300824,700.481459,12,0.6187,01_A,01_A_12,01_12,A,B,yellowmermaid,95,uba,101,f,01,2,11.0,3.2325,17.7788
s01.task.12.t0.660.4067.tf.661.0128,660.4067,661.0128,620.300824,700.481459,12,0.6061,01_A,01_A_12,01_12,A,B,yellowmermaid,95,uba,101,f,01,2,7.0,3.2996,11.5485
s01.task.12.t0.661.4932.tf.663.1998,661.4932,663.1998,620.300824,700.481459,12,1.7066,01_A,01_A_12,01_12,A,B,yellowmermaid,95,uba,101,f,01,6,23.0,3.5157,13.4768
s01.task.12.t0.664.3722.tf.665.3998,664.3722,665.3998,620.300824,700.481459,12,1.0276,01_A,01_A_12,01_12,A,B,yellowmermaid,95,uba,101,f,01,4,18.0,3.8925,17.5165
s01.task.12.t0.665.4898.tf.665.9393,665.4898,665.9393,620.300824,700.481459,12,0.4495,01_A,01_A_12,01_12,A,B,yellowmermaid,95,uba,101,f,01,1,7.0,2.2249,15.574
s01.task.12.t0.670.1359.tf.671.9174,670.1359,671.9174,620.300824,700.481459,12,1.7815,01_A,01_A_12,01_12,A,B,yellowmermaid,95,uba,101,f,01,6,23.0,3.368,12.9106
s01.task.12.t0.688.5498.tf.688.8555,688.5498,688.8555,620.300824,700.481459,12,0.3057,01_A,01_A_12,01_12,A,B,yellowmermaid,95,uba,101,f,01,1,2.0,3.2716,6.5431
s01.task.12.t0.690.0416.tf.691.0136,690.0416,691.0136,620.300824,700.481459,12,0.972,01_A,01_A_12,01_12,A,B,yellowmermaid,95,uba,101,f,01,5,14.0,5.1441,14.4034
s01.task.12.t0.693.3902.tf.693.6111,693.3902,693.6111,620.300824,700.481459,12,0.2209,01_A,01_A_12,01_12,A,B,yellowmermaid,95,uba,101,f,01,1,2.0,4.5268,9.0536
s01.task.12.t0.697.8836.tf.698.8836,697.8836,698.8836,620.300824,700.481459,12,1.0,01_A,01_A_12,01_12,A,B,yellowmermaid,95,uba,101,f,01,4,16.0,4.0,16.0
s01.task.12.t0.699.9602.tf.700.3231,699.9602,700.3231,620.300824,700.481459,12,0.3629,01_A,01_A_12,01_12,A,B,yellowmermaid,95,uba,101,f,01,2,6.0,5.5109,16.5327
s01.task.13.t0.706.8486.tf.707.3841,706.8486,707.3841,706.341557,764.829,13,0.5355,01_A,01_A_13,01_13,A,A,onion,98,uba,101,f,01,3,10.0,5.6021,18.6738
s01.task.13.t0.708.8621.tf.710.7054,708.8621,710.7054,706.341557,764.829,13,1.8433,01_A,01_A_13,01_13,A,A,onion,98,uba,101,f,01,4,17.0,2.17,9.2225
s01.task.13.t0.710.9898.tf.711.5136,710.9898,711.5136,706.341557,764.829,13,0.5238,01_A,01_A_13,01_13,A,A,onion,98,uba,101,f,01,2,8.0,3.8184,15.2737
s01.task.13.t0.711.6267.tf.712.9941,711.6267,712.9941,706.341557,764.829,13,1.3674,01_A,01_A_13,01_13,A,A,onion,98,uba,101,f,01,3,16.0,2.1939,11.7009
s01.task.13.t0.713.1765.tf.713.9041,713.1765,713.9041,706.341557,764.829,13,0.7276,01_A,01_A_13,01_13,A,A,onion,98,uba,101,f,01,1,1.0,1.3744,1.3744
s01.task.13.t0.714.3248.tf.714.9341,714.3248,714.9341,706.341557,764.829,13,0.6092,01_A,01_A_13,01_13,A,A,onion,98,uba,101,f,01,3,12.0,4.9243,19.6974
s01.task.13.t0.717.3839.tf.718.8139,717.3839,718.8139,706.341557,764.829,13,1.43,01_A,01_A_13,01_13,A,A,onion,98,uba,101,f,01,5,20.0,3.4965,13.986
s01.task.13.t0.720.3074.tf.724.5339,720.3074,724.5339,706.341557,764.829,13,4.2265,01_A,01_A_13,01_13,A,A,onion,98,uba,101,f,01,9,43.0,2.1294,10.174
s01.task.13.t0.725.3639.tf.725.6947,725.3639,725.6947,706.341557,764.829,13,0.3308,01_A,01_A_13,01_13,A,A,onion,98,uba,101,f,01,1,2.0,3.0228,6.0456
s01.task.13.t0.726.3907.tf.727.8367,726.3907,727.8367,706.341557,764.829,13,1.446,01_A,01_A_13,01_13,A,A,onion,98,uba,101,f,01,3,16.0,2.0747,11.065
s01.task.13.t0.729.8345.tf.731.0265,729.8345,731.0265,706.341557,764.829,13,1.1919,01_A,01_A_13,01_13,A,A,onion,98,uba,101,f,01,6,19.0,5.0339,15.9406
s01.task.13.t0.731.6310.tf.733.9043,731.631,733.9043,706.341557,764.829,13,2.2733,01_A,01_A_13,01_13,A,A,onion,98,uba,101,f,01,7,37.0,3.0793,16.276
s01.task.13.t0.734.6950.tf.735.5410,734.695,735.541,706.341557,764.829,13,0.846,01_A,01_A_13,01_13,A,A,onion,98,uba,101,f,01,3,12.0,3.546,14.1842
s01.task.13.t0.736.4044.tf.737.0253,736.4044,737.0253,706.341557,764.829,13,0.6209,01_A,01_A_13,01_13,A,A,onion,98,uba,101,f,01,1,6.0,1.6106,9.6634
s01.task.13.t0.737.5547.tf.738.4310,737.5547,738.431,706.341557,764.829,13,0.8763,01_A,01_A_13,01_13,A,A,onion,98,uba,101,f,01,4,16.0,4.5648,18.2592
s01.task.13.t0.738.7726.tf.744.4736,738.7726,744.4736,706.341557,764.829,13,5.701,01_A,01_A_13,01_13,A,A,onion,98,uba,101,f,01,25,92.0,4.3852,16.1374
s01.task.13.t0.748.2761.tf.749.0421,748.2761,749.0421,706.341557,764.829,13,0.7661,01_A,01_A_13,01_13,A,A,onion,98,uba,101,f,01,3,10.0,3.916,13.0533
s01.task.13.t0.749.5664.tf.750.4561,749.5664,750.4561,706.341557,764.829,13,0.8897,01_A,01_A_13,01_13,A,A,onion,98,uba,101,f,01,5,21.0,5.6199,23.6035
s01.task.13.t0.758.3836.tf.758.7596,758.3836,758.7596,706.341557,764.829,13,0.376,01_A,01_A_13,01_13,A,A,onion,98,uba,101,f,01,1,2.0,2.6594,5.3188
s01.task.13.t0.758.8996.tf.760.7496,758.8996,760.7496,706.341557,764.829,13,1.8499,01_A,01_A_13,01_13,A,A,onion,98,uba,101,f,01,8,30.0,4.3245,16.2167
s01.task.14.t0.772.8204.tf.773.1080,772.8204,773.108,767.381,857.34,14,0.2876,01_A,01_A_14,01_14,A,B,iron,97,uba,101,f,01,1,2.0,3.4768,6.9536
s01.task.14.t0.778.3599.tf.779.0691,778.3599,779.0691,767.381,857.34,14,0.7092,01_A,01_A_14,01_14,A,B,iron,97,uba,101,f,01,2,11.0,2.8201,15.5104
s01.task.14.t0.780.8087.tf.782.4699,780.8087,782.4699,767.381,857.34,14,1.6613,01_A,01_A_14,01_14,A,B,iron,97,uba,101,f,01,6,26.0,3.6117,15.6506
s01.task.14.t0.784.5409.tf.786.3556,784.5409,786.3556,767.381,857.34,14,1.8148,01_A,01_A_14,01_14,A,B,iron,97,uba,101,f,01,6,23.0,3.3062,12.6739
s01.task.14.t0.794.8210.tf.795.1410,794.821,795.141,767.381,857.34,14,0.32,01_A,01_A_14,01_14,A,B,iron,97,uba,101,f,01,1,5.0,3.125,15.625
s01.task.14.t0.805.1634.tf.806.1311,805.1634,806.1311,767.381,857.34,14,0.9678,01_A,01_A_14,01_14,A,B,iron,97,uba,101,f,01,2,3.0,2.0666,3.0999
s01.task.14.t0.806.9355.tf.807.1691,806.9355,807.1691,767.381,857.34,14,0.2336,01_A,01_A_14,01_14,A,B,iron,97,uba,101,f,01,1,2.0,4.2815,8.5631
s01.task.14.t0.808.8851.tf.809.2169,808.8851,809.2169,767.381,857.34,14,0.3318,01_A,01_A_14,01_14,A,B,iron,97,uba,101,f,01,1,2.0,3.0141,6.0282
s01.task.14.t0.811.1928.tf.811.8377,811.1928,811.8377,767.381,857.34,14,0.6449,01_A,01_A_14,01_14,A,B,iron,97,uba,101,f,01,3,6.0,4.6522,9.3044
s01.task.14.t0.813.1028.tf.813.3828,813.1028,813.3828,767.381,857.34,14,0.28,01_A,01_A_14,01_14,A,B,iron,97,uba,101,f,01,1,2.0,3.5717,7.1434
s01.task.14.t0.813.7165.tf.815.4016,813.7165,815.4016,767.381,857.34,14,1.6851,01_A,01_A_14,01_14,A,B,iron,97,uba,101,f,01,9,32.0,5.3409,18.9898
s01.task.14.t0.822.3183.tf.823.3472,822.3183,823.3472,767.381,857.34,14,1.0289,01_A,01_A_14,01_14,A,B,iron,97,uba,101,f,01,7,23.0,6.8035,22.3543
s01.task.14.t0.824.4388.tf.824.7137,824.4388,824.7137,767.381,857.34,14,0.275,01_A,01_A_14,01_14,A,B,iron,97,uba,101,f,01,1,2.0,3.6368,7.2736
s01.task.14.t0.824.8268.tf.825.4436,824.8268,825.4436,767.381,857.34,14,0.6168,01_A,01_A_14,01_14,A,B,iron,97,uba,101,f,01,1,2.0,1.6212,3.2424
s01.task.14.t0.827.1092.tf.827.3960,827.1092,827.396,767.381,857.34,14,0.2868,01_A,01_A_14,01_14,A,B,iron,97,uba,101,f,01,1,3.0,3.4872,10.4615
s01.task.14.t0.829.8217.tf.832.2744,829.8217,832.2744,767.381,857.34,14,2.4528,01_A,01_A_14,01_14,A,B,iron,97,uba,101,f,01,9,30.0,3.6693,12.2311
s01.task.14.t0.832.6111.tf.833.0051,832.6111,833.0051,767.381,857.34,14,0.394,01_A,01_A_14,01_14,A,B,iron,97,uba,101,f,01,1,5.0,2.5381,12.6904
s01.task.14.t0.848.7256.tf.849.0202,848.7256,849.0202,767.381,857.34,14,0.2945,01_A,01_A_14,01_14,A,B,iron,97,uba,101,f,01,1,2.0,3.3951,6.7902
s01.task.14.t0.851.1456.tf.851.4846,851.1456,851.4846,767.381,857.34,14,0.339,01_A,01_A_14,01_14,A,B,iron,97,uba,101,f,01,1,4.0,2.9498,11.7991
s01.task.14.t0.854.1314.tf.854.4114,854.1314,854.4114,767.381,857.34,14,0.28,01_A,01_A_14,01_14,A,B,iron,97,uba,101,f,01,1,5.0,3.5714,17.8571
s01.task.14.t0.854.4714.tf.855.1163,854.4714,855.1163,767.381,857.34,14,0.6448,01_A,01_A_14,01_14,A,B,iron,97,uba,101,f,01,1,4.0,1.5508,6.2031
s01.task.14.t0.855.8214.tf.856.2427,855.8214,856.2427,767.381,857.34,14,0.4213,01_A,01_A_14,01_14,A,B,iron,97,uba,101,f,01,2,6.0,4.7472,14.2416
s01.task.14.t0.856.4214.tf.856.8599,856.4214,856.8599,767.381,857.34,14,0.4384,01_A,01_A_14,01_14,A,B,iron,97,uba,101,f,01,1,4.0,2.2808,9.1233
s01.task.14.t0.857.0839.tf.857.3153,857.0839,857.3153,767.381,857.34,14,0.2314,01_A,01_A_14,01_14,A,B,iron,97,uba,101,f,01,1,2.0,4.321,8.642
s01.task.1.t0.2.4321.tf.2.8471,2.4321,2.8471,0.046,42.061,1,0.415,01_A,01_A_1,01_1,A,A,mime,99,uba,101,f,01,1,2.0,2.4095,4.819
s01.task.1.t0.10.5556.tf.11.8400,10.5556,11.84,0.046,42.061,1,1.2844,01_A,01_A_1,01_1,A,A,mime,99,uba,101,f,01,3,19.0,2.3357,14.7929
s01.task.1.t0.13.3987.tf.14.5330,13.3987,14.533,0.046,42.061,1,1.1343,01_A,01_A_1,01_1,A,A,mime,99,uba,101,f,01,1,4.0,0.8816,3.5264
s01.task.1.t0.15.0111.tf.18.8500,15.0111,18.85,0.046,42.061,1,3.8389,01_A,01_A_1,01_1,A,A,mime,99,uba,101,f,01,20,74.0,5.2098,19.2764
s01.task.1.t0.20.2100.tf.22.8504,20.21,22.8504,0.046,42.061,1,2.6404,01_A,01_A_1,01_1,A,A,mime,99,uba,101,f,01,15,50.0,5.681,18.9368
s01.task.1.t0.25.0365.tf.25.7446,25.0365,25.7446,0.046,42.061,1,0.7081,01_A,01_A_1,01_1,A,A,mime,99,uba,101,f,01,1,6.0,1.4123,8.4736
s01.task.1.t0.27.2642.tf.27.9146,27.2642,27.9146,0.046,42.061,1,0.6503,01_A,01_A_1,01_1,A,A,mime,99,uba,101,f,01,2,6.0,3.0754,9.2262
s01.task.1.t0.28.5246.tf.32.5905,28.5246,32.5905,0.046,42.061,1,4.066,01_A,01_A_1,01_1,A,A,mime,99,uba,101,f,01,21,73.0,5.1648,17.954
s01.task.1.t0.33.4746.tf.33.9498,33.4746,33.9498,0.046,42.061,1,0.4752,01_A,01_A_1,01_1,A,A,mime,99,uba,101,f,01,2,5.0,4.2084,10.5211
s01.task.1.t0.34.1518.tf.34.6704,34.1518,34.6704,0.046,42.061,1,0.5186,01_A,01_A_1,01_1,A,A,mime,99,uba,101,f,01,1,4.0,1.9283,7.7132
s01.task.1.t0.35.2046.tf.36.6873,35.2046,36.6873,0.046,42.061,1,1.4827,01_A,01_A_1,01_1,A,A,mime,99,uba,101,f,01,6,28.0,4.0466,18.8844
s01.task.1.t0.38.1416.tf.38.9322,38.1416,38.9322,0.046,42.061,1,0.7906,01_A,01_A_1,01_1,A,A,mime,99,uba,101,f,01,3,12.0,3.7947,15.1787
s01.task.1.t0.39.3922.tf.40.5618,39.3922,40.5618,0.046,42.061,1,1.1696,01_A,01_A_1,01_1,A,A,mime,99,uba,101,f,01,2,8.0,1.71,6.84
s01.task.1.t0.40.7486.tf.40.9622,40.7486,40.9622,0.046,42.061,1,0.2135,01_A,01_A_1,01_1,A,A,mime,99,uba,101,f,01,1,4.0,4.6828,18.7312
s01.task.1.t0.41.0922.tf.41.6522,41.0922,41.6522,0.046,42.061,1,0.56,01_A,01_A_1,01_1,A,A,mime,99,uba,101,f,01,3,16.0,5.3572,28.5715
s01.task.2.t0.48.2265.tf.49.3972,48.2265,49.3972,45.468,77.235284,2,1.1708,01_A,01_A_2,01_2,A,B,lawnmower,98,uba,101,f,01,2,7.0,1.7083,5.979
s01.task.2.t0.49.6073.tf.50.1964,49.6073,50.1964,45.468,77.235284,2,0.5891,01_A,01_A_2,01_2,A,B,lawnmower,98,uba,101,f,01,1,8.0,1.6975,13.5796
s01.task.2.t0.51.6472.tf.52.7380,51.6472,52.738,45.468,77.235284,2,1.0907,01_A,01_A_2,01_2,A,B,lawnmower,98,uba,101,f,01,2,13.0,1.8336,11.9186
s01.task.2.t0.53.0575.tf.53.6272,53.0575,53.6272,45.468,77.235284,2,0.5698,01_A,01_A_2,01_2,A,B,lawnmower,98,uba,101,f,01,2,9.0,3.5102,15.7958
s01.task.2.t0.53.6788.tf.55.0573,53.6788,55.0573,45.468,77.235284,2,1.3784,01_A,01_A_2,01_2,A,B,lawnmower,98,uba,101,f,01,7,23.0,5.0782,16.6856
s01.task.2.t0.55.6421.tf.56.6172,55.6421,56.6172,45.468,77.235284,2,0.9752,01_A,01_A_2,01_2,A,B,lawnmower,98,uba,101,f,01,5,17.0,5.1272,17.4326
s01.task.2.t0.58.1432.tf.59.1943,58.1432,59.1943,45.468,77.235284,2,1.0512,01_A,01_A_2,01_2,A,B,lawnmower,98,uba,101,f,01,6,19.0,5.708,18.0753
s01.task.2.t0.59.5799.tf.60.5273,59.5799,60.5273,45.468,77.235284,2,0.9473,01_A,01_A_2,01_2,A,B,lawnmower,98,uba,101,f,01,4,15.0,4.2225,15.8343
s01.task.2.t0.62.0573.tf.62.9647,62.0573,62.9647,45.468,77.235284,2,0.9075,01_A,01_A_2,01_2,A,B,lawnmower,98,uba,101,f,01,2,12.0,2.2039,13.2232
s01.task.2.t0.63.5284.tf.65.6793,63.5284,65.6793,45.468,77.235284,2,2.1508,01_A,01_A_2,01_2,A,B,lawnmower,98,uba,101,f,01,8,33.0,3.7195,15.3429
s01.task.2.t0.65.7438.tf.68.7985,65.7438,68.7985,45.468,77.235284,2,3.0547,01_A,01_A_2,01_2,A,B,lawnmower,98,uba,101,f,01,15,64.0,4.9104,20.9511
s01.task.2.t0.69.3521.tf.71.0673,69.3521,71.0673,45.468,77.235284,2,1.7152,01_A,01_A_2,01_2,A,B,lawnmower,98,uba,101,f,01,6,20.0,3.4982,11.6607
s01.task.2.t0.71.5673.tf.72.4873,71.5673,72.4873,45.468,77.235284,2,0.92,01_A,01_A_2,01_2,A,B,lawnmower,98,uba,101,f,01,5,19.0,5.4348,20.6522
s01.task.2.t0.72.9273.tf.74.5872,72.9273,74.5872,45.468,77.235284,2,1.66,01_A,01_A_2,01_2,A,B,lawnmower,98,uba,101,f,01,10,36.0,6.0241,21.6867
s01.task.2.t0.75.1299.tf.76.8572,75.1299,76.8572,45.468,77.235284,2,1.7273,01_A,01_A_2,01_2,A,B,lawnmower,98,uba,101,f,01,11,34.0,6.3682,19.6835
s01.task.3.t0.85.7053.tf.86.0154,85.7053,86.0154,80.365,118.133,3,0.3101,01_A,01_A_3,01_3,A,A,ear,98,uba,101,f,01,1,2.0,3.2247,6.4494
s01.task.3.t0.91.9202.tf.92.1303,91.9202,92.1303,80.365,118.133,3,0.21,01_A,01_A_3,01_3,A,A,ear,98,uba,101,f,01,1,4.0,4.7619,19.0476
s01.task.3.t0.92.6713.tf.92.8788,92.6713,92.8788,80.365,118.133,3,0.2075,01_A,01_A_3,01_3,A,A,ear,98,uba,101,f,01,1,2.0,4.8183,9.6366
s01.task.3.t0.93.7163.tf.94.4502,93.7163,94.4502,80.365,118.133,3,0.7339,01_A,01_A_3,01_3,A,A,ear,98,uba,101,f,01,2,6.0,2.7252,8.1755
s01.task.3.t0.95.5065.tf.95.6502,95.5065,95.6502,80.365,118.133,3,0.1437,01_A,01_A_3,01_3,A,A,ear,98,uba,101,f,01,1,3.0,6.9574,20.8723
s01.task.3.t0.97.3456.tf.97.6100,97.3456,97.61,80.365,118.133,3,0.2644,01_A,01_A_3,01_3,A,A,ear,98,uba,101,f,01,2,4.0,7.564,15.128
s01.task.3.t0.97.6856.tf.100.1303,97.6856,100.1303,80.365,118.133,3,2.4447,01_A,01_A_3,01_3,A,A,ear,98,uba,101,f,01,11,42.0,4.4996,17.1801
s01.task.3.t0.100.9501.tf.103.0659,100.9501,103.0659,80.365,118.133,3,2.1158,01_A,01_A_3,01_3,A,A,ear,98,uba,101,f,01,10,30.0,4.7262,14.1787
s01.task.3.t0.105.0401.tf.105.5076,105.0401,105.5076,80.365,118.133,3,0.4674,01_A,01_A_3,01_3,A,A,ear,98,uba,101,f,01,1,4.0,2.1393,8.5572
s01.task.3.t0.106.4895.tf.107.2845,106.4895,107.2845,80.365,118.133,3,0.795,01_A,01_A_3,01_3,A,A,ear,98,uba,101,f,01,1,8.0,1.2578,10.0624
s01.task.3.t0.108.8095.tf.110.2627,108.8095,110.2627,80.365,118.133,3,1.4532,01_A,01_A_3,01_3,A,A,ear,98,uba,101,f,01,2,9.0,1.3763,6.1933
s01.task.3.t0.116.1405.tf.116.4005,116.1405,116.4005,80.365,118.133,3,0.26,01_A,01_A_3,01_3,A,A,ear,98,uba,101,f,01,1,3.0,3.8462,11.5385
s01.task.4.t0.123.2719.tf.123.9889,123.2719,123.9889,122.260354,175.092,4,0.7171,01_A,01_A_4,01_4,A,B,nail,99,uba,101,f,01,1,2.0,1.3946,2.7892
s01.task.4.t0.124.6276.tf.125.7505,124.6276,125.7505,122.260354,175.092,4,1.123,01_A,01_A_4,01_4,A,B,nail,99,uba,101,f,01,3,18.0,2.6715,16.0291
s01.task.4.t0.126.8876.tf.128.9334,126.8876,128.9334,122.260354,175.092,4,2.0458,01_A,01_A_4,01_4,A,B,nail,99,uba,101,f,01,5,26.0,2.444,12.7089
s01.task.4.t0.129.7529.tf.130.3714,129.7529,130.3714,122.260354,175.092,4,0.6186,01_A,01_A_4,01_4,A,B,nail,99,uba,101,f,01,1,6.0,1.6166,9.6999
s01.task.4.t0.130.5290.tf.131.0676,130.529,131.0676,122.260354,175.092,4,0.5385,01_A,01_A_4,01_4,A,B,nail,99,uba,101,f,01,3,6.0,5.5707,11.1414
s01.task.4.t0.131.8293.tf.132.3376,131.8293,132.3376,122.260354,175.092,4,0.5082,01_A,01_A_4,01_4,A,B,nail,99,uba,101,f,01,1,4.0,1.9675,7.8702
s01.task.4.t0.133.1058.tf.134.0396,133.1058,134.0396,122.260354,175.092,4,0.9338,01_A,01_A_4,01_4,A,B,nail,99,uba,101,f,01,2,8.0,2.1419,8.5675
s01.task.4.t0.134.5976.tf.134.9932,134.5976,134.9932,122.260354,175.092,4,0.3956,01_A,01_A_4,01_4,A,B,nail,99,uba,101,f,01,1,4.0,2.5278,10.111
s01.task.4.t0.135.0759.tf.137.6379,135.0759,137.6379,122.260354,175.092,4,2.562,01_A,01_A_4,01_4,A,B,nail,99,uba,101,f,01,9,38.0,3.5129,14.8322
s01.task.4.t0.137.7029.tf.139.0072,137.7029,139.0072,122.260354,175.092,4,1.3043,01_A,01_A_4,01_4,A,B,nail,99,uba,101,f,01,6,22.0,4.6003,16.8677
s01.task.4.t0.141.4539.tf.141.7416,141.4539,141.7416,122.260354,175.092,4,0.2876,01_A,01_A_4,01_4,A,B,nail,99,uba,101,f,01,1,1.0,3.4769,3.4769
s01.task.4.t0.141.8548.tf.142.5374,141.8548,142.5374,122.260354,175.092,4,0.6826,01_A,01_A_4,01_4,A,B,nail,99,uba,101,f,01,1,2.0,1.465,2.93
s01.task.4.t0.142.8300.tf.144.2470,142.83,144.247,122.260354,175.092,4,1.417,01_A,01_A_4,01_4,A,B,nail,99,uba,101,f,01,4,16.0,2.8228,11.2911
s01.task.4.t0.144.8097.tf.145.3081,144.8097,145.3081,122.260354,175.092,4,0.4984,01_A,01_A_4,01_4,A,B,nail,99,uba,101,f,01,1,4.0,2.0064,8.0257
s01.task.4.t0.145.4670.tf.151.8273,145.467,151.8273,122.260354,175.092,4,6.3603,01_A,01_A_4,01_4,A,B,nail,99,uba,101,f,01,24,97.0,3.7734,15.2509
s01.task.4.t0.152.2270.tf.154.0452,152.227,154.0452,122.260354,175.092,4,1.8182,01_A,01_A_4,01_4,A,B,nail,99,uba,101,f,01,6,27.0,3.2999,14.8496
s01.task.4.t0.155.0270.tf.155.5038,155.027,155.5038,122.260354,175.092,4,0.4768,01_A,01_A_4,01_4,A,B,nail,99,uba,101,f,01,1,2.0,2.0974,4.1948
s01.task.4.t0.155.8426.tf.156.6693,155.8426,156.6693,122.260354,175.092,4,0.8266,01_A,01_A_4,01_4,A,B,nail,99,uba,101,f,01,2,13.0,2.4194,15.7262
s01.task.4.t0.157.2445.tf.158.6133,157.2445,158.6133,122.260354,175.092,4,1.3688,01_A,01_A_4,01_4,A,B,nail,99,uba,101,f,01,5,14.0,3.6528,10.2278
